l2_size(kb),bw(GB/s)
2774,2056.81
2775,2637.07
2776,2106.99
2777,2396.68
2778,2146.53
2779,2414.02
2780,2118.32
2781,2645.85
2782,2119.4
2783,2458.62
2784,2094.85
2785,2623.35
2786,2083.8
2787,2431.57
2788,2208.88
2789,2404.09
2790,2108.32
2791,2457.98
2792,2061.67
2793,2500.66
2794,2071.08
2795,2644.85
2796,2090.5
2797,2494.03
2798,2233.63
2799,2428.14
2800,2107.93
2801,2482.75
2802,2248.96
2803,2532.71
2804,2097.13
2805,2660.58
2806,2101.43
2807,2531.91
2808,2309.69
2809,2426.57
2810,2145.53
2811,2477.35
2812,2238.19
2813,2442.38
2814,2108.47
2815,2655.37
2816,2102.54
2817,2570.56
2818,2121.27
2819,2477.12
2820,2152.16
2821,2467.46
2822,2330.36
2823,2472.11
2824,2182.24
2825,2671.01
2826,2109.57
2827,2559.88
2828,2120.32
2829,2707.17
2830,2157.76
2831,2490.58
2832,2229.48
2833,2466.54
2834,2107.64
2835,2692.17
2836,2100.89
2837,2538.8
2838,2133.04
2839,2664.65
2840,2140.67
2841,2520.15
2842,2320.09
2843,2498.55
2844,2198.95
2845,2512.67
2846,2171.14
2847,2475.04
2848,2171.26
2849,2478.83
2850,2164.56
2851,2226.76
2852,2378.61
2853,2140.44
2854,2423.3
2855,2150.74
2856,2640.32
2857,2152.13
2858,2491.93
2859,2279.77
2860,2462.26
2861,2188.18
2862,2701.32
2863,2137.24
2864,2563.7
2865,2132.39
2866,2717.92
2867,2159.46
2868,2555.15
2869,2341.77
2870,2542.65
2871,2190.66
2872,2452.68
2873,2150.01
2874,2345.93
2875,2203.14
2876,2333.79
2877,2321.73
2878,2195.97
2879,2604.94
2880,2175.43
2881,2571.04
2882,2143.79
2883,2745.47
2884,2186.09
2885,2517.6
2886,2293.03
2887,2513.5
2888,2172.58
2889,2679.69
2890,2133.45
2891,2465.03
2892,2138.67
2893,2321.32
2894,2257.77
2895,2133.62
2896,2613.53
2897,2159.5
2898,2558.65
2899,2175.45
2900,2524.94
2901,2224.78
2902,2467.04
2903,2392.11
2904,2376.48
2905,2225.92
2906,2314.67
2907,2341.02
2908,2235.01
2909,2482.56
2910,2346.12
2911,2560.33
2912,2180.01
2913,2710.71
2914,2181.26
2915,2552.29
2916,2395.46
2917,2451.87
2918,2251.96
2919,2322.43
2920,2395.87
2921,2203.81
2922,2422.71
2923,2347.75
2924,2455.32
2925,2232.61
2926,2543.35
2927,2170.82
2928,2503.73
2929,2197.76
2930,2503.73
2931,2233.28
2932,2216.47
2933,2599.88
2934,2184.84
2935,2590.63
2936,2164.17
2937,2753.57
2938,2219.18
2939,2555.51
2940,2310.06
2941,2495.86
2942,2235.62
2943,2556.77
2944,2165.51
2945,2231.45
2946,2395.13
2947,2304.68
2948,2498.62
2949,2161.42
2950,2753.76
2951,2158.58
2952,2561.66
2953,2185.18
2954,2414.73
2955,2242.75
2956,2210.1
2957,2553.75
2958,2225.58
2959,2548.13
2960,2367.28
2961,2583.91
2962,2282.34
2963,2569.98
2964,2400.17
2965,2621.41
2966,2256.87
2967,2564.21
2968,2223
2969,2302.5
2970,2545.46
2971,2231.79
2972,2567.9
2973,2248.44
2974,2751.12
2975,2267.58
2976,2514.99
2977,2404.79
2978,2469.01
2979,2346.02
2980,2261.33
2981,2492.42
2982,2304.85
2983,2634.14
2984,2457.77
2985,2569.07
2986,2289.87
2987,2638.11
2988,2194.87
2989,2450.75
2990,2302.82
2991,2391.38
2992,2564
2993,2219.24
2994,2776.32
2995,2253.03
2996,2686.4
2997,2437.37
2998,2608.48
2999,2321.69
3000,2469.42
3001,2383.03
3002,2292.52
3003,2436.23
3004,2413.23
3005,2558.32
3006,2276.09
3007,2595.68
3008,2256.35
3009,2451.1
3010,2318.14
3011,2457.25
3012,2458.93
3013,2288.44
3014,2793.14
3015,2233.06
3016,2667.17
3017,2227.69
3018,2638.13
3019,2288.92
3020,2261.73
3021,2576.12
3022,2240.53
3023,2638.25
3024,2440.94
3025,2628.06
3026,2293.48
3027,2477.02
3028,2390.54
3029,2353.52
3030,2449.4
3031,2406.02
3032,2517.08
3033,2303.67
3034,2605.05
3035,2266.92
3036,2502.23
3037,2333.22
3038,2498.76
3039,2498.63
3040,2326.32
3041,2823.71
3042,2283.26
3043,2597.25
3044,2276.32
3045,2521.88
3046,2383.58
3047,2290.72
3048,2775.98
3049,2268.84
3050,2659.6
3051,2457.21
3052,2657.94
3053,2289.96
3054,2389.58
3055,2456.44
3056,2228.47
3057,2543.26
3058,2430.35
3059,2589.42
3060,2301.78
3061,2510.49
3062,2319.88
3063,2323.78
3064,2576.32
3065,2485.21
3066,2604.57
3067,2352.77
3068,2761.67
3069,2283.94
3070,2438.01
3071,2447.41
3072,2491.99
3073,2651.42
3074,2287
3075,2819.89
3076,2284.64
3077,2586.11
3078,2506.13
3079,2311.5
3080,2556.8
3081,2307.88
3082,2818.12
3083,2291.32
3084,2604.05
3085,2444.38
3086,2427.5
3087,2407.79
3088,2317.4
3089,2640.73
3090,2346.11
3091,2643.34
3092,2532.97
3093,2496.3
3094,2420.27
3095,2466.52
3096,2545.18
3097,2356.52
3098,2670.8
3099,2515.14
3100,2645.44
3101,2383.4
3102,2523.77
3103,2604.52
3104,2433.37
3105,2900.21
3106,2390.53
3107,2626.08
3108,2410.79
3109,2522.57
3110,2633.81
3111,2395.5
3112,2829.01
3113,2354.32
3114,2463.74
3115,2536.74
3116,2380.42
3117,2711.02
3118,2402.1
3119,2753.71
3120,2420.07
3121,2381.61
3122,2818.01
3123,2351.13
3124,2779.3
3125,2359.13
3126,2562.44
3127,2534.2
3128,2367.5
3129,2860.51
3130,2353.44
3131,2711.6
3132,2581.46
3133,2467.8
3134,2596.31
3135,2364.45
3136,2896.48
3137,2373.85
3138,2597.73
3139,2565.28
3140,2395.62
3141,2676
3142,2373.2
3143,2721.76
3144,2414.41
3145,2421.11
3146,2725.47
3147,2384.56
3148,2740.53
3149,2491.91
3150,2729.12
3151,2434.94
3152,2389.67
3153,2869.32
3154,2422.83
3155,2773.01
3156,2518.71
3157,2525.66
3158,2503.6
3159,2566.73
3160,2643.02
3161,2423.75
3162,2711.34
3163,2519.11
3164,2411.38
3165,2600.78
3166,2512.82
3167,2700.64
3168,2392.73
3169,2425.97
3170,2558.46
3171,2401.88
3172,2715.62
3173,2559.77
3174,2598.26
3175,2435.41
3176,2513.56
3177,2662.77
3178,2414.56
3179,2656.25
3180,2562.41
3181,2501.08
3182,2607.29
3183,2533.3
3184,2676.82
3185,2417.85
3186,2686.8
3187,2471.85
3188,2410.27
3189,2696.39
3190,2506.58
3191,2610.02
3192,2454.43
3193,2543.32
3194,2662.02
3195,2409.75
3196,2639.77
3197,2382.09
3198,2424.8
3199,2683.42
3200,2583.58
3201,2724
3202,2413.64
3203,2542.53
3204,2550.66
3205,2406.81
3206,2744.29
3207,2559.67
3208,2615.27
3209,2467.75
3210,2552.05
3211,2691.55
3212,2439.51
3213,2880.67
3214,2420.87
3215,2435.97
3216,2669.07
3217,2527.49
3218,2675.34
3219,2427.24
3220,2587.53
3221,2657.08
3222,2453.54
3223,2699.6
3224,2438.35
3225,2447.14
3226,2735.07
3227,2612.93
3228,2765.94
3229,2512.36
3230,2637.41
3231,2657.35
3232,2497.6
3233,2734.16
3234,2650.06
3235,2634.6
3236,2588.95
3237,2581.6
3238,2768.88
3239,2520.02
3240,2786.92
3241,2539.64
3242,2521.88
3243,2808.08
3244,2614.28
3245,2600.26
3246,2545.69
3247,2657.31
3248,2721.99
3249,2497.38
3250,2601.75
3251,2587.41
3252,2530.81
3253,2779.95
3254,2726.3
3255,2671.15
3256,2590.66
3257,2620.75
3258,2774.32
3259,2539.53
3260,2637.02
3261,2731.41
3262,2558.02
3263,2808.05
3264,2662.94
3265,2705.6
3266,2573.97
3267,2691.71
3268,2789.72
3269,2515.57
3270,2706.92
3271,2666.18
3272,2482.91
3273,2792.57
3274,2630.92
3275,2767.79
3276,2556.37
3277,2466.59
3278,2778.19
3279,2496.06
3280,2585.59
3281,2857.7
3282,2496.09
3283,2886.54
3284,2650.87
3285,2591.66
3286,2653.75
3287,2531.46
3288,3026.15
3289,2579.42
3290,2568.38
3291,2909.33
3292,2509.24
3293,2877.17
3294,2745.22
3295,2549.82
3296,2806.29
3297,2511.76
3298,2907.84
3299,2511.34
3300,2497.24
3301,3040.08
3302,2458.24
3303,2648.68
3304,2607.73
3305,2485.58
3306,2892.87
3307,2443.56
3308,2693.81
3309,2804.14
3310,2582.78
3311,2936.87
3312,2545
3313,2562.32
3314,2784.93
3315,2679.96
3316,2807.03
3317,2587.79
3318,2661.15
3319,2846.8
3320,2555.82
3321,2853.82
3322,2602.1
3323,2519.17
3324,2865.79
3325,2638.81
3326,2601.33
3327,2670.63
3328,2632.57
3329,2879.43
3330,2520.93
3331,2524.26
3332,2734.61
3333,2568.93
3334,2735.82
3335,2735.83
3336,2514.99
3337,2877.57
3338,2634.9
3339,2730.79
3340,2580.63
3341,2468.01
3342,3024.78
3343,2574.02
3344,2785.59
3345,2771.9
3346,2505.65
3347,2927.08
3348,2764.09
3349,2685.89
3350,2726.13
3351,2539.92
3352,3071.42
3353,2522.22
3354,2603.87
3355,2965.98
3356,2530.79
3357,2911.62
3358,2510.98
3359,2522.36
3360,2961.36
3361,2506.33
3362,2853.26
3363,2757.2
3364,2574.58
3365,3072.53
3366,2532.97
3367,2593.71
3368,2775.22
3369,2705.7
3370,2910.52
3371,2610.39
3372,2692.5
3373,2815.56
3374,2531.35
3375,2902.18
3376,2619.24
3377,2526.65
3378,2897.54
3379,2694.29
3380,2645.08
3381,2789.59
3382,2726.75
3383,2848.91
3384,2616.52
3385,2561.97
3386,2918.45
3387,2596.36
3388,2689.26
3389,2925.09
3390,2559.13
3391,2974.22
3392,2744.63
3393,2741.91
3394,2850.45
3395,2586.95
3396,3157.93
3397,2626.44
3398,2598.08
3399,3033.31
3400,2586.75
3401,2947.43
3402,2806.58
3403,2546.97
3404,2951.83
3405,2578.69
3406,2956.24
3407,2696.7
3408,2562.4
3409,3149.59
3410,2575.81
3411,2694.23
3412,2878.33
3413,2570.75
3414,2850.51
3415,2665.34
3416,2813.36
3417,2918.36
3418,2619.25
3419,2860.19
3420,2782.72
3421,2655.61
3422,2900.04
3423,2751.72
3424,2649.01
3425,2888.08
3426,2727.52
3427,2864.99
3428,2687.98
3429,2781.81
3430,2811.91
3431,2598.34
3432,2653.56
3433,2990.84
3434,2537.64
3435,2905.99
3436,2735.68
3437,2511.05
3438,2921.98
3439,2496.95
3440,2633.43
3441,2901.54
3442,2538.98
3443,3019.1
3444,2655.32
3445,2634.01
3446,3091.05
3447,2576.35
3448,2688.45
3449,2808.14
3450,2739.55
3451,2920.2
3452,2649.97
3453,2731.02
3454,2923.08
3455,2600.23
3456,2798.99
3457,2087.59
3458,1781.95
3459,1971.77
3460,2083.53
3461,1767.12
3462,2052.97
3463,1942.88
3464,1772.9
3465,2146.3
3466,1784.75
3467,1791.02
3468,2151.92
3469,1769.49
3470,1974.78
3471,2020.71
3472,1793.16
3473,2127.96
3474,1852.36
3475,1822.02
3476,2096.19
3477,1954.52
3478,1914.87
3479,2040.74
3480,1941.37
3481,1996.51
3482,2110.78
3483,2004.62
3484,2115.76
3485,1967.96
3486,1881.49
3487,2253.41
3488,1860.92
3489,1922.73
3490,2277.21
3491,1902.83
3492,2081.92
3493,2035.81
3494,1878.64
3495,2149.1
3496,1981.11
3497,2028.04
3498,2115.62
3499,1919.15
3500,1974.05
3501,2104.74
3502,1874.7
3503,2019.79
3504,2149.76
3505,1884.13
3506,2155.85
3507,1985.26
3508,1838.94
3509,2182.83
3510,1990.26
3511,1999.06
3512,2108.2
3513,1851.61
3514,2177.46
3515,1937.54
3516,1822.24
3517,2363.7
3518,1846.34
3519,1864.32
3520,2154.85
3521,1850.36
3522,1862.77
3523,2182.52
3524,2005.66
3525,1933.52
3526,2151.16
3527,1972.3
3528,2081.79
3529,2022.24
3530,1853.65
3531,2327.57
3532,1939.28
3533,1853.25
3534,2313.17
3535,1870.01
3536,1887.77
3537,2298.89
3538,1853.41
3539,1902.13
3540,2090.57
3541,1961.43
3542,1975.76
3543,2070.72
3544,1995.16
3545,2068.06
3546,2014.36
3547,1831.59
3548,2055.07
3549,2012.87
3550,1827.68
3551,2244.11
3552,1883.86
3553,1872.22
3554,2373.39
3555,1856.69
3556,1890.87
3557,2181.59
3558,2029.46
3559,1909.64
3560,2130.89
3561,1983.35
3562,1942.94
3563,2166.94
3564,2049.67
3565,2047.27
3566,2067.79
3567,1838.16
3568,2173.4
3569,1948.51
3570,1831.07
3571,2176.33
3572,1906.87
3573,1887.68
3574,2165.99
3575,1913.91
3576,1857.18
3577,2140.68
3578,2050.74
3579,1834.31
3580,2246.02
3581,1975.9
3582,1840.29
3583,2238.26
3584,1833.66
3585,1935.91
3586,2198.58
3587,1837.44
3588,1908.69
3589,2146.21
3590,1863.42
3591,2002.77
3592,2105.55
3593,1873.38
3594,1883.47
3595,2333.04
3596,1845.35
3597,1930.92
3598,2262.97
3599,1842.69
3600,2068.06
3601,2088.95
3602,1847.93
3603,2034.78
3604,2112.83
3605,2018.72
3606,2098.24
3607,2014.41
3608,1950.53
3609,2226.12
3610,1970.17
3611,1896.75
3612,2383.27
3613,1968.11
3614,1865.29
3615,2377.08
3616,1932.28
3617,1945.2
3618,2451.42
3619,1902.35
3620,1927.26
3621,2271.06
3622,2050.61
3623,1904.57
3624,2201.97
3625,2057.39
3626,1886.13
3627,2311.15
3628,1936.45
3629,1899.72
3630,2316.03
3631,1947.15
3632,2044.37
3633,2224.39
3634,1948.88
3635,2022.25
3636,2233.6
3637,1951.28
3638,1896.25
3639,2402.96
3640,1959.84
3641,1883.38
3642,2397.66
3643,1885.77
3644,1932.29
3645,2424.52
3646,1898.71
3647,1948.14
3648,2257.68
3649,2063.98
3650,1899.42
3651,2262.43
3652,2128.23
3653,1917.7
3654,2275.42
3655,1999.79
3656,1942.63
3657,2285.94
3658,2058.11
3659,2109.4
3660,2226.11
3661,2029.49
3662,2079.69
3663,2257.75
3664,2054.94
3665,1945.19
3666,2434.54
3667,1985.11
3668,1920.8
3669,2458.29
3670,1968.9
3671,1943.58
3672,2502.89
3673,1954.95
3674,1993.83
3675,2266.62
3676,2093.13
3677,1941.36
3678,2269.59
3679,2130.96
3680,1945.12
3681,2292.14
3682,2022.07
3683,1950.18
3684,2209.19
3685,2058.04
3686,2079.43
3687,2229.48
3688,2048.82
3689,2001.7
3690,2260.42
3691,2024.7
3692,1889.3
3693,2278.9
3694,2040.84
3695,1918.52
3696,2259.94
3697,2028.61
3698,1951.9
3699,2269.07
3700,2058.06
3701,1941.19
3702,2073.78
3703,2313.16
3704,1909.48
3705,2055.66
3706,2334.5
3707,1920.77
3708,2047.1
3709,2191.69
3710,1872.6
3711,1975.26
3712,2238.2
3713,2108.02
3714,1950.74
3715,2268.37
3716,2054.53
3717,1896.1
3718,2298.82
3719,1991.65
3720,2056.42
3721,2284.64
3722,1980.05
3723,2036.47
3724,2265.07
3725,2025.35
3726,2076.49
3727,2278.44
3728,2003.94
3729,1891.89
3730,2278.61
3731,2054.42
3732,1909.73
3733,2186.3
3734,2152.08
3735,1933.27
3736,1965.6
3737,2213.46
3738,1964.72
3739,1902.64
3740,2485.71
3741,1968.47
3742,1986.45
3743,2402.65
3744,2085.52
3745,2015.01
3746,2151.28
3747,2325.91
3748,1987.74
3749,2105.83
3750,2354.16
3751,1961.73
3752,2113.59
3753,2463.58
3754,1940.72
3755,2012.22
3756,2281.78
3757,2092.08
3758,1944.7
3759,2308.17
3760,2178.33
3761,1947.43
3762,2324.71
3763,2091.46
3764,1966.75
3765,2183.45
3766,2299.56
3767,2164.06
3768,2094.27
3769,2315.6
3770,2109.37
3771,2005.59
3772,2355.9
3773,2018.5
3774,2115.45
3775,2363.12
3776,2024.56
3777,2093.23
3778,2300.62
3779,2132.49
3780,2148.93
3781,2333.22
3782,2167.95
3783,2021.94
3784,2278.54
3785,2246.21
3786,1999.05
3787,2130.29
3788,2304.47
3789,2055.47
3790,1979.27
3791,2245.07
3792,2224.95
3793,1987.09
3794,2261.27
3795,2242.49
3796,2039.24
3797,2111.5
3798,2309.33
3799,2095.33
3800,1994.02
3801,2357.62
3802,2214.46
3803,1985.14
3804,2253.07
3805,2246.29
3806,2045.94
3807,2193.92
3808,2304.28
3809,2131.2
3810,2020.5
3811,2414.53
3812,2169.8
3813,2015.12
3814,2241.83
3815,2250.36
3816,2069.54
3817,2015.13
3818,2339.05
3819,2222.5
3820,2038.52
3821,2368.53
3822,2253.09
3823,2071.64
3824,2204.86
3825,2279.54
3826,2091.71
3827,2027.55
3828,2501.82
3829,2134.43
3830,1987.47
3831,2353.86
3832,2256.77
3833,2042.19
3834,2287.03
3835,2256.96
3836,2008.91
3837,1979.37
3838,2546.06
3839,2075.81
3840,1968.98
3841,2368.55
3842,2212.81
3843,2032.3
3844,2060.26
3845,2280.35
3846,2088.18
3847,1979.67
3848,2442.57
3849,2148.43
3850,2054.11
3851,2305.83
3852,2280.46
3853,2029.54
3854,1996.3
3855,2494.65
3856,2031.19
3857,1977.1
3858,2472.27
3859,2108.33
3860,2031.67
3861,2321.81
3862,2238.89
3863,2036.99
3864,2036.92
3865,2494.43
3866,2031.37
3867,2001.05
3868,2439.26
3869,2172.12
3870,2083.9
3871,2142.63
3872,2291.77
3873,2126.47
3874,2059.77
3875,2481.86
3876,2237.28
3877,2125.01
3878,2305.51
3879,2334.26
3880,2053.64
3881,2006.17
3882,2592.6
3883,2158.36
3884,1987.85
3885,2342.52
3886,2245.9
3887,2018.84
3888,2241.85
3889,2346.3
3890,2081.01
3891,1982.56
3892,2422.34
3893,2228.18
3894,2056.38
3895,2226.9
3896,2295.56
3897,2078.61
3898,2044.24
3899,2278.58
3900,2332.14
3901,2021.19
3902,2208.49
3903,2333.54
3904,2121.82
3905,2153.25
3906,2396.51
3907,2217.74
3908,1998.36
3909,2293.05
3910,2415.62
3911,2050.44
3912,2119.52
3913,2369.82
3914,2169.43
3915,2220.85
3916,2377.46
3917,2281.37
3918,2048.75
3919,2219.74
3920,2348.35
3921,2142.23
3922,2184.11
3923,2368.67
3924,2240.83
3925,2028.69
3926,2189.53
3927,2374.37
3928,2112.66
3929,2227.08
3930,2376.25
3931,2230.57
3932,2173.17
3933,2236.85
3934,2370.92
3935,2088.75
3936,2169.79
3937,2410.45
3938,2211.76
3939,2189.4
3940,2260.96
3941,2387.49
3942,2213.83
3943,2163.81
3944,2399.5
3945,2070.5
3946,2138.7
3947,2391.11
3948,2273.46
3949,2223.79
3950,2227.17
3951,2429.71
3952,2122.97
3953,2063.48
3954,2319.76
3955,2351.07
3956,2265.13
3957,2112.8
3958,2438.47
3959,2232.67
3960,2045.32
3961,2348.28
3962,2284.85
3963,2207.07
3964,2162.16
3965,2381.8
3966,2223.73
3967,2031.32
3968,2361.72
3969,2495.73
3970,2041.84
3971,2134.93
3972,2453.54
3973,2335.29
3974,2125.74
3975,2273.83
3976,2585.47
3977,2080.56
3978,2097.34
3979,2364.48
3980,2299.1
3981,2095.67
3982,2052.76
3983,2557.86
3984,2190.7
3985,2047.53
3986,2204.16
3987,2468.93
3988,2172.71
3989,2038.57
3990,2338.38
3991,2498.02
3992,2156.63
3993,2251.88
3994,2387.65
3995,2411.6
3996,2316.87
3997,2206.1
3998,2482.43
3999,2183.03
4000,2222.78
4001,2280.07
4002,2372.12
4003,2230.34
4004,2077.35
4005,2459.79
4006,2289.86
4007,2129.32
4008,2171.19
4009,2439.64
4010,2455.57
4011,2137.08
4012,2284.5
4013,2651.48
4014,2169.74
4015,2186.94
4016,2349.49
4017,2605.69
4018,2199.49
4019,2142.44
4020,2649.8
4021,2209.3
4022,2190.21
4023,2422.78
4024,2479.68
4025,2149.77
4026,2101.95
4027,2459.69
4028,2362.11
4029,2106.4
4030,2226.34
4031,2429
4032,2306.03
4033,2061.4
4034,2086.69
4035,2447.78
4036,2257.59
4037,2274.29
4038,2232
4039,2452.99
4040,2228.31
4041,2092.7
4042,2372.24
4043,2432.2
4044,2272.16
4045,2168.35
4046,2394.29
4047,2471.71
4048,2088.72
4049,2130.86
4050,2644.56
4051,2214.7
4052,2140.17
4053,2220.62
4054,2572.57
4055,2211.67
4056,2150.28
4057,2378.3
4058,2411.63
4059,2236.94
4060,2124.61
4061,2195.2
4062,2482.1
4063,2223.11
4064,2353.84
4065,2306.3
4066,2474.72
4067,2324.29
4068,2156.07
4069,2453.39
4070,2382.96
4071,2285.38
4072,2250.82
4073,2415.21
4074,2369.72
4075,2144.47
4076,2303.86
4077,2613.61
4078,2135.42
4079,2154.78
4080,2229.98
4081,2595.63
4082,2129.72
4083,2057.04
4084,2434.39
4085,2356.15
4086,2142.43
4087,2077.67
4088,2328.22
4089,2467.42
4090,2135.55
4091,2276.15
4092,2464.33
4093,2361.17
4094,2213.73
4095,2124.22
4096,2531.96
4097,2255.77
4098,2234.8
4099,2281.49
4100,2423.86
4101,2270.5
4102,2068.62
4103,2295.97
4104,2635.9
4105,2073.88
4106,2121.23
4107,2330.83
4108,2558.49
4109,2109.92
4110,2092.93
4111,2524.95
4112,2405.04
4113,2173.08
4114,2109.79
4115,2340.72
4116,2480.46
4117,2157.05
4118,2304.77
4119,2475.72
4120,2398.15
4121,2229.13
4122,2197.77
4123,2507.04
4124,2304.64
4125,2288.92
4126,2261.3
4127,2489.26
4128,2425.1
4129,2175.36
4130,2287.85
4131,2672.68
4132,2274.59
4133,2246.02
4134,2250.33
4135,2682.91
4136,2313.33
4137,2170.39
4138,2382.61
4139,2476.19
4140,2368.79
4141,2145.99
4142,2134.27
4143,2403.62
4144,2435.48
4145,2366.24
4146,2147.08
4147,2434.46
4148,2621.85
4149,2155.19
4150,2199.71
4151,2428.59
4152,2637.22
4153,2191.31
4154,2185.64
4155,2521.07
4156,2442.04
4157,2271.02
4158,2366.88
4159,2489.92
4160,2492.67
4161,2204.38
4162,2350.6
4163,2510.07
4164,2496.42
4165,2330.11
4166,2211.32
4167,2579.22
4168,2492.39
4169,2234.24
4170,2223.37
4171,2339.47
4172,2658.75
4173,2169.84
4174,2202.26
4175,2463.33
4176,2465.21
4177,2307.01
4178,2195.87
4179,2380.61
4180,2560.01
4181,2354.49
4182,2363.3
4183,2322.65
4184,2579.44
4185,2531.91
4186,2243.92
4187,2250.18
4188,2468.37
4189,2530.54
4190,2210.37
4191,2218.41
4192,2728.17
4193,2437.98
4194,2304
4195,2224.46
4196,2369.95
4197,2561.7
4198,2317.52
4199,2402.27
4200,2383.88
4201,2542.72
4202,2439.72
4203,2233.39
4204,2338.46
4205,2546.85
4206,2462.89
4207,2219.23
4208,2206.97
4209,2731.27
4210,2311.82
4211,2197.86
4212,2396.22
4213,2536.8
4214,2494.05
4215,2219.11
4216,2350.72
4217,2464.48
4218,2519.94
4219,2399.51
4220,2186.94
4221,2438.4
4222,2512.58
4223,2355.47
4224,2210.09
4225,2151.16
4226,2655.71
4227,2447.67
4228,2206.35
4229,2262.88
4230,2454.5
4231,2503.28
4232,2233.92
4233,2350.58
4234,2439.73
4235,2496.73
4236,2412.61
4237,2195.53
4238,2333.46
4239,2727.06
4240,2309.32
4241,2253.92
4242,2252.33
4243,2664.48
4244,2485.91
4245,2291.65
4246,2393.86
4247,2435.29
4248,2522.4
4249,2303.99
4250,2212.66
4251,2253.03
4252,2455.81
4253,2701.35
4254,2253.51
4255,2242.78
4256,2505.89
4257,2505.04
4258,2374.54
4259,2206.55
4260,2368.36
4261,2681.99
4262,2428.22
4263,2334.7
4264,2185.35
4265,2539.4
4266,2699.96
4267,2228.18
4268,2228.38
4269,2384.25
4270,2694.43
4271,2273.41
4272,2175.47
4273,2341.76
4274,2537.82
4275,2486.44
4276,2264.74
4277,2211.77
4278,2409.8
4279,2520.92
4280,2556.8
4281,2219.5
4282,2310.99
4283,2738.48
4284,2446.08
4285,2294.26
4286,2193.5
4287,2611.81
4288,2582.47
4289,2314.16
4290,2355.45
4291,2335.68
4292,2595.17
4293,2566.63
4294,2185.44
4295,2254.31
4296,2515.71
4297,2617.99
4298,2215.36
4299,2187.01
4300,2460.68
4301,2549.17
4302,2460.73
4303,2259.96
4304,2245.1
4305,2513.78
4306,2555
4307,2527.11
4308,2249.86
4309,2333.55
4310,2763.29
4311,2497.82
4312,2333.78
4313,2228.06
4314,2516.59
4315,2579.99
4316,2346.32
4317,2394.55
4318,2249.81
4319,2569.37
4320,2900.58
4321,2103.79
4322,2127.46
4323,2149.46
4324,2477.63
4325,2267.42
4326,2086.7
4327,2213.69
4328,2255.65
4329,2372.15
4330,2221.16
4331,2173.24
4332,2172.73
4333,2231.77
4334,2603.08
4335,2261.12
4336,2208.09
4337,2283.89
4338,2367.29
4339,2438.45
4340,2213.28
4341,2279.01
4342,2285.02
4343,2398.51
4344,2465.4
4345,2166.77
4346,2189.33
4347,2489.07
4348,2397.16
4349,2242.13
4350,2140.3
4351,2252.61
4352,2380.83
4353,2367.99
4354,2321.84
4355,2156.56
4356,2160.68
4357,2362.51
4358,2400.96
4359,2219
4360,2112.4
4361,2351.19
4362,2420.35
4363,2447.55
4364,2275.37
4365,2093.3
4366,2242.02
4367,2441.74
4368,2400.07
4369,2154.15
4370,2145.9
4371,2495.07
4372,2413.74
4373,2322.52
4374,2322.73
4375,2225.16
4376,2453.36
4377,2441.03
4378,2385.75
4379,2225.52
4380,2249.37
4381,2709.36
4382,2360.37
4383,2276.53
4384,2183.98
4385,2228.02
4386,2551.59
4387,2465.92
4388,2413.44
4389,2179.09
4390,2219.54
4391,2596.17
4392,2354.63
4393,2236.55
4394,2186.86
4395,2398.31
4396,2562.9
4397,2371.31
4398,2318.93
4399,2191.93
4400,2361.66
4401,2680.28
4402,2240.48
4403,2205.49
4404,2153.59
4405,2416.32
4406,2443.36
4407,2311.41
4408,2338.93
4409,2174.08
4410,2344.17
4411,2440.12
4412,2305.01
4413,2169.88
4414,2118.41
4415,2324.9
4416,2440.96
4417,2396.33
4418,2305.03
4419,2151.98
4420,2208.39
4421,2471.08
4422,2537.61
4423,2201.44
4424,2124.55
4425,2253.36
4426,2430.3
4427,2455.04
4428,2330.15
4429,2094.02
4430,2176.92
4431,2443.78
4432,2587.49
4433,2162.56
4434,2113.57
4435,2263.72
4436,2425.19
4437,2497.97
4438,2277.25
4439,2164.03
4440,2212.45
4441,2187.5
4442,2604.35
4443,2398.03
4444,2321.37
4445,2303.66
4446,2162.78
4447,2427.58
4448,2452.87
4449,2498.14
4450,2246.18
4451,2222.62
4452,2362.19
4453,2472.38
4454,2472.93
4455,2406.26
4456,2185.88
4457,2247.1
4458,2466.88
4459,2654.77
4460,2222.24
4461,2156.98
4462,2308.96
4463,2414.09
4464,2511.26
4465,2263.59
4466,2165.58
4467,2194.15
4468,2156.56
4469,2686.13
4470,2386.85
4471,2259.33
4472,2298.72
4473,2199.97
4474,2535.63
4475,2406.29
4476,2365.41
4477,2189.31
4478,2217.32
4479,2555.8
4480,2458.67
4481,2294.48
4482,2351.32
4483,2197.83
4484,2442.53
4485,2510.4
4486,2400.45
4487,2167.01
4488,2137.2
4489,2423.06
4490,2482.31
4491,2444.07
4492,2204.93
4493,2152.28
4494,2197.77
4495,2272.73
4496,2719.3
4497,2359.35
4498,2240.69
4499,2317.37
4500,2264.33
4501,2530.48
4502,2452.61
4503,2354.99
4504,2194.58
4505,2183.62
4506,2652.18
4507,2464.51
4508,2333.56
4509,2427.64
4510,2269.44
4511,2560.93
4512,2465.95
4513,2415.03
